food_item_id,restaurant_id,veg_nonveg,price,fooditem_name
3934,45,non-veg,277,"Mutton Rogan Josh"
3935,160,veg,181,"Masala Dosa"
3936,51,veg,193,"Veg Biryani"
3937,126,non-veg,180,"Butter Chicken"
3938,190,veg,184,"Aloo Paratha"
3939,75,veg,294,"Veg Biryani"
3940,205,veg,203,"Masala Dosa"
3941,226,veg,277,"Aloo Paratha"
3942,41,non-veg,219,"Chicken 65"
3943,139,non-veg,104,"Butter Chicken"
3944,238,non-veg,319,"Fish Curry"
3945,251,non-veg,190,"Fish Curry"
3946,216,non-veg,217,"Chicken Biryani"
3947,50,non-veg,169,"Butter Chicken"
3948,188,veg,300,"Masala Dosa"
3949,101,veg,248,"Chole Bhature"
3950,238,non-veg,225,"Mutton Rogan Josh"
3951,233,veg,291,"Masala Dosa"
3952,12,non-veg,263,"Mutton Rogan Josh"
3953,23,non-veg,273,"Chicken 65"
3954,10,non-veg,174,"Butter Chicken"
3955,25,non-veg,282,"Chicken 65"
3956,191,non-veg,215,"Butter Chicken"
3957,131,non-veg,237,"Fish Curry"
3958,133,veg,255,"Masala Dosa"
3959,8,non-veg,283,"Butter Chicken"
3960,267,non-veg,261,"Chicken 65"
3961,163,non-veg,101,"Chicken Biryani"
3962,35,veg,339,"Paneer Tikka"
3963,55,non-veg,198,"Butter Chicken"
3964,111,veg,134,"Veg Biryani"
3965,260,veg,234,"Aloo Paratha"
3966,274,non-veg,140,"Chicken 65"
3967,212,non-veg,130,"Chicken Biryani"
3968,239,non-veg,155,"Mutton Rogan Josh"
3969,53,veg,267,"Aloo Paratha"
3970,164,veg,185,"Masala Dosa"
3971,157,veg,173,"Chole Bhature"
3972,87,veg,322,"Veg Biryani"
3973,173,veg,213,"Veg Biryani"
3974,40,veg,325,"Paneer Tikka"
3975,149,veg,213,"Paneer Tikka"
3976,71,non-veg,248,"Mutton Rogan Josh"
3977,177,non-veg,256,"Chicken 65"
3978,217,non-veg,143,"Chicken Biryani"
3979,165,non-veg,266,"Mutton Rogan Josh"
3980,57,non-veg,204,"Butter Chicken"
3981,234,veg,196,"Veg Biryani"
3982,129,veg,145,"Veg Biryani"
3983,100,non-veg,214,"Chicken Biryani"
3984,13,veg,238,"Masala Dosa"
3985,7,non-veg,281,"Fish Curry"
3986,259,non-veg,234,"Fish Curry"
3987,152,non-veg,202,"Fish Curry"
3988,276,veg,290,"Paneer Tikka"
3989,112,veg,229,"Paneer Tikka"
3990,169,non-veg,294,"Chicken 65"
3991,242,non-veg,304,"Chicken Biryani"
3992,30,veg,159,"Paneer Tikka"
3993,107,non-veg,160,"Mutton Rogan Josh"
3994,280,non-veg,295,"Fish Curry"
3995,289,non-veg,294,"Butter Chicken"
3996,137,non-veg,338,"Mutton Rogan Josh"
3997,41,veg,153,"Chole Bhature"
3998,174,veg,269,"Aloo Paratha"
3999,135,veg,248,"Paneer Tikka"
4000,235,veg,307,"Aloo Paratha"
4001,216,non-veg,193,"Fish Curry"
4002,22,non-veg,192,"Mutton Rogan Josh"
4003,121,veg,260,"Masala Dosa"
4004,250,non-veg,163,"Fish Curry"
4005,18,non-veg,294,"Butter Chicken"
4006,63,veg,137,"Aloo Paratha"
4007,7,veg,166,"Chole Bhature"
4008,172,veg,223,"Veg Biryani"
4009,249,veg,217,"Masala Dosa"
4010,109,veg,256,"Paneer Tikka"
4011,203,non-veg,281,"Mutton Rogan Josh"
4012,50,non-veg,295,"Mutton Rogan Josh"
4013,256,non-veg,247,"Chicken 65"
4014,180,non-veg,284,"Chicken 65"
4015,239,non-veg,186,"Chicken Biryani"
4016,45,non-veg,282,"Chicken 65"
4017,214,veg,202,"Aloo Paratha"
4018,91,veg,292,"Aloo Paratha"
4019,50,veg,262,"Aloo Paratha"
4020,69,non-veg,250,"Chicken 65"
4021,267,non-veg,261,"Chicken 65"
4022,75,veg,176,"Paneer Tikka"
4023,198,non-veg,240,"Chicken Biryani"
4024,26,non-veg,157,"Butter Chicken"
4025,50,non-veg,218,"Butter Chicken"
4026,209,non-veg,260,"Chicken Biryani"
4027,111,non-veg,279,"Butter Chicken"
4028,192,non-veg,169,"Mutton Rogan Josh"
4029,292,non-veg,172,"Chicken Biryani"
4030,291,veg,174,"Aloo Paratha"
4031,155,non-veg,274,"Butter Chicken"
4032,278,non-veg,144,"Mutton Rogan Josh"
4033,291,non-veg,258,"Mutton Rogan Josh"
4034,78,veg,218,"Masala Dosa"
4035,165,non-veg,193,"Chicken Biryani"
4036,62,non-veg,267,"Butter Chicken"
4037,156,non-veg,235,"Butter Chicken"
4038,92,veg,250,"Paneer Tikka"
4039,296,veg,113,"Chole Bhature"
4040,90,non-veg,301,"Chicken Biryani"
4041,17,veg,255,"Veg Biryani"
4042,94,veg,255,"Veg Biryani"
4043,112,veg,176,"Masala Dosa"
4044,160,veg,325,"Chole Bhature"
4045,64,non-veg,139,"Mutton Rogan Josh"
4046,246,non-veg,284,"Chicken 65"
4047,73,veg,130,"Paneer Tikka"
4048,254,veg,282,"Veg Biryani"
4049,278,veg,277,"Paneer Tikka"
4050,45,non-veg,227,"Fish Curry"
4051,291,non-veg,167,"Butter Chicken"
4052,74,non-veg,254,"Chicken Biryani"
4053,200,veg,322,"Aloo Paratha"
4054,164,veg,250,"Aloo Paratha"
4055,88,non-veg,224,"Chicken Biryani"
4056,248,veg,250,"Veg Biryani"
4057,260,non-veg,260,"Butter Chicken"
4058,227,non-veg,183,"Mutton Rogan Josh"
4059,238,veg,157,"Masala Dosa"
4060,45,non-veg,314,"Mutton Rogan Josh"
4061,1,non-veg,132,"Chicken Biryani"
4062,88,non-veg,318,"Chicken 65"
4063,83,non-veg,189,"Fish Curry"
4064,227,non-veg,102,"Butter Chicken"
4065,113,non-veg,191,"Chicken 65"
4066,216,non-veg,301,"Mutton Rogan Josh"
4067,289,non-veg,217,"Chicken 65"
4068,278,non-veg,313,"Chicken 65"
4069,250,non-veg,239,"Chicken 65"
4070,92,veg,228,"Masala Dosa"
4071,86,non-veg,312,"Chicken 65"
4072,257,non-veg,234,"Chicken Biryani"
4073,241,non-veg,319,"Fish Curry"
4074,273,non-veg,264,"Fish Curry"
4075,198,non-veg,136,"Butter Chicken"
4076,134,non-veg,130,"Fish Curry"
4077,259,veg,154,"Masala Dosa"
4078,89,non-veg,151,"Mutton Rogan Josh"
4079,133,veg,227,"Masala Dosa"
4080,202,non-veg,283,"Butter Chicken"
4081,2,non-veg,260,"Fish Curry"
4082,119,veg,236,"Chole Bhature"
4083,218,non-veg,182,"Butter Chicken"
4084,252,non-veg,151,"Mutton Rogan Josh"
4085,285,veg,230,"Aloo Paratha"
4086,36,veg,183,"Paneer Tikka"
4087,162,non-veg,231,"Fish Curry"
4088,123,non-veg,223,"Chicken 65"
4089,115,veg,214,"Masala Dosa"
4090,101,non-veg,223,"Mutton Rogan Josh"
4091,283,non-veg,212,"Chicken 65"
4092,177,veg,237,"Veg Biryani"
4093,276,veg,190,"Veg Biryani"
4094,73,veg,229,"Chole Bhature"
4095,121,non-veg,221,"Chicken 65"
4096,185,veg,180,"Paneer Tikka"
4097,193,non-veg,158,"Chicken 65"
4098,101,veg,211,"Chole Bhature"
4099,30,non-veg,158,"Mutton Rogan Josh"
4100,210,non-veg,190,"Butter Chicken"
4101,29,non-veg,272,"Mutton Rogan Josh"
4102,228,non-veg,243,"Mutton Rogan Josh"
4103,247,veg,119,"Aloo Paratha"
4104,184,non-veg,326,"Fish Curry"
4105,257,veg,196,"Masala Dosa"
4106,111,non-veg,213,"Fish Curry"
4107,81,non-veg,179,"Butter Chicken"
4108,29,veg,190,"Masala Dosa"
4109,285,non-veg,223,"Mutton Rogan Josh"
4110,180,veg,238,"Aloo Paratha"
4111,57,non-veg,164,"Mutton Rogan Josh"
4112,73,non-veg,211,"Chicken Biryani"
4113,187,non-veg,252,"Butter Chicken"
4114,207,veg,259,"Aloo Paratha"
4115,244,veg,266,"Veg Biryani"
4116,18,veg,193,"Veg Biryani"
4117,117,non-veg,201,"Chicken 65"
4118,14,non-veg,256,"Mutton Rogan Josh"
4119,138,non-veg,302,"Chicken Biryani"
4120,34,non-veg,182,"Chicken 65"
4121,258,non-veg,268,"Butter Chicken"
4122,192,non-veg,280,"Butter Chicken"
4123,165,veg,282,"Veg Biryani"
4124,290,non-veg,206,"Chicken Biryani"
4125,250,non-veg,290,"Chicken 65"
4126,234,veg,156,"Masala Dosa"
4127,220,non-veg,214,"Mutton Rogan Josh"
4128,166,veg,106,"Masala Dosa"
4129,76,non-veg,234,"Chicken Biryani"
4130,187,veg,314,"Veg Biryani"
4131,241,non-veg,140,"Chicken 65"
4132,164,veg,206,"Chole Bhature"
4133,284,non-veg,188,"Chicken 65"
4134,60,non-veg,232,"Chicken 65"
4135,80,veg,144,"Veg Biryani"
4136,28,veg,198,"Veg Biryani"
4137,179,non-veg,301,"Chicken 65"
4138,292,veg,254,"Aloo Paratha"
4139,74,non-veg,231,"Fish Curry"
4140,224,non-veg,173,"Butter Chicken"
4141,66,veg,274,"Chole Bhature"
4142,144,veg,274,"Masala Dosa"
4143,44,non-veg,222,"Mutton Rogan Josh"
4144,107,veg,190,"Masala Dosa"
4145,163,non-veg,151,"Chicken 65"
4146,247,veg,305,"Chole Bhature"
4147,190,veg,317,"Paneer Tikka"
4148,107,non-veg,199,"Chicken Biryani"
4149,72,non-veg,233,"Fish Curry"
4150,58,veg,253,"Veg Biryani"
4151,13,non-veg,259,"Chicken 65"
4152,272,veg,215,"Paneer Tikka"
4153,68,non-veg,275,"Chicken 65"
4154,70,veg,246,"Paneer Tikka"
4155,283,non-veg,182,"Chicken Biryani"
4156,39,non-veg,239,"Chicken Biryani"
4157,27,veg,197,"Paneer Tikka"
4158,77,non-veg,223,"Chicken Biryani"
4159,271,non-veg,150,"Fish Curry"
4160,281,non-veg,162,"Fish Curry"
4161,279,non-veg,256,"Fish Curry"
4162,36,veg,195,"Veg Biryani"
4163,191,non-veg,236,"Chicken 65"
4164,272,non-veg,245,"Chicken Biryani"
4165,195,veg,115,"Masala Dosa"
4166,191,non-veg,253,"Chicken Biryani"
4167,140,non-veg,148,"Chicken Biryani"
4168,50,veg,302,"Masala Dosa"
4169,27,non-veg,275,"Mutton Rogan Josh"
4170,193,non-veg,300,"Chicken Biryani"
4171,15,non-veg,232,"Chicken 65"
4172,185,non-veg,238,"Mutton Rogan Josh"
4173,249,veg,236,"Veg Biryani"
4174,299,veg,263,"Aloo Paratha"
4175,137,veg,129,"Veg Biryani"
4176,98,non-veg,209,"Butter Chicken"
4177,10,veg,233,"Paneer Tikka"
4178,217,non-veg,187,"Mutton Rogan Josh"
4179,96,non-veg,141,"Butter Chicken"
4180,52,veg,139,"Aloo Paratha"
4181,224,non-veg,254,"Butter Chicken"
4182,231,veg,169,"Aloo Paratha"
4183,128,veg,277,"Aloo Paratha"
4184,51,non-veg,183,"Fish Curry"
4185,252,veg,237,"Masala Dosa"
4186,112,veg,278,"Masala Dosa"
4187,136,veg,234,"Chole Bhature"
4188,207,non-veg,205,"Mutton Rogan Josh"
4189,171,veg,198,"Paneer Tikka"
4190,285,non-veg,198,"Butter Chicken"
4191,168,non-veg,223,"Fish Curry"
4192,48,non-veg,213,"Fish Curry"
4193,233,veg,193,"Aloo Paratha"
4194,247,non-veg,286,"Chicken 65"
4195,55,non-veg,195,"Chicken 65"
4196,178,veg,243,"Chole Bhature"
4197,209,veg,271,"Aloo Paratha"
4198,130,veg,120,"Veg Biryani"
4199,2,non-veg,189,"Fish Curry"
4200,203,non-veg,260,"Mutton Rogan Josh"
4201,149,non-veg,232,"Fish Curry"
4202,113,non-veg,264,"Mutton Rogan Josh"
4203,185,non-veg,187,"Chicken 65"
4204,87,veg,169,"Chole Bhature"
4205,120,veg,170,"Veg Biryani"
4206,196,non-veg,244,"Fish Curry"
4207,56,non-veg,237,"Chicken Biryani"
4208,83,veg,212,"Veg Biryani"
4209,276,veg,248,"Chole Bhature"
4210,103,veg,161,"Chole Bhature"
4211,40,veg,184,"Chole Bhature"
4212,56,non-veg,244,"Chicken Biryani"
4213,260,non-veg,200,"Mutton Rogan Josh"
4214,158,non-veg,249,"Chicken 65"
4215,229,veg,157,"Masala Dosa"
4216,248,non-veg,282,"Chicken Biryani"
4217,286,veg,231,"Masala Dosa"
4218,268,non-veg,170,"Butter Chicken"
4219,161,non-veg,215,"Fish Curry"
4220,158,non-veg,218,"Fish Curry"
4221,100,non-veg,280,"Butter Chicken"
4222,54,non-veg,239,"Fish Curry"
4223,225,non-veg,187,"Chicken 65"
4224,198,veg,276,"Aloo Paratha"
4225,149,non-veg,173,"Butter Chicken"
4226,45,veg,206,"Aloo Paratha"
4227,171,non-veg,206,"Chicken Biryani"
4228,149,veg,251,"Chole Bhature"
4229,264,non-veg,203,"Butter Chicken"
4230,4,veg,230,"Veg Biryani"
4231,232,veg,162,"Veg Biryani"
4232,156,non-veg,189,"Fish Curry"
4233,253,non-veg,126,"Butter Chicken"
4234,185,non-veg,182,"Chicken 65"
4235,223,veg,263,"Veg Biryani"
4236,40,non-veg,177,"Mutton Rogan Josh"
4237,244,non-veg,135,"Chicken 65"
4238,46,veg,234,"Chole Bhature"
4239,260,veg,180,"Paneer Tikka"
4240,250,veg,270,"Aloo Paratha"
4241,53,non-veg,192,"Fish Curry"
4242,299,non-veg,226,"Chicken Biryani"
4243,168,veg,216,"Aloo Paratha"
4244,197,veg,222,"Veg Biryani"
4245,219,veg,171,"Aloo Paratha"
4246,124,veg,284,"Veg Biryani"
4247,272,veg,234,"Veg Biryani"
4248,101,veg,185,"Aloo Paratha"
4249,234,veg,290,"Chole Bhature"
4250,142,non-veg,160,"Fish Curry"
4251,12,veg,185,"Veg Biryani"
4252,134,non-veg,198,"Chicken Biryani"
4253,262,veg,220,"Aloo Paratha"
4254,109,veg,248,"Paneer Tikka"
4255,194,veg,319,"Masala Dosa"
4256,94,veg,327,"Masala Dosa"
4257,114,non-veg,291,"Chicken 65"
4258,31,non-veg,216,"Butter Chicken"
4259,23,non-veg,172,"Chicken 65"
4260,238,veg,209,"Chole Bhature"
4261,73,veg,289,"Veg Biryani"
4262,134,veg,289,"Paneer Tikka"
4263,108,non-veg,276,"Butter Chicken"
4264,190,veg,274,"Masala Dosa"
4265,223,non-veg,168,"Butter Chicken"
4266,195,veg,295,"Paneer Tikka"
4267,81,non-veg,214,"Fish Curry"
4268,161,veg,245,"Chole Bhature"
4269,59,non-veg,128,"Fish Curry"
4270,46,veg,253,"Veg Biryani"
4271,159,veg,281,"Masala Dosa"
4272,148,veg,115,"Veg Biryani"
4273,212,veg,242,"Aloo Paratha"
4274,86,veg,185,"Aloo Paratha"
4275,185,non-veg,264,"Chicken 65"
4276,276,non-veg,232,"Chicken 65"
4277,288,veg,157,"Masala Dosa"
4278,248,non-veg,186,"Mutton Rogan Josh"
4279,139,non-veg,246,"Mutton Rogan Josh"
4280,188,non-veg,205,"Chicken Biryani"
4281,224,veg,233,"Aloo Paratha"
4282,252,non-veg,260,"Mutton Rogan Josh"
4283,30,veg,194,"Paneer Tikka"
4284,41,veg,198,"Masala Dosa"
4285,126,veg,254,"Aloo Paratha"
4286,108,non-veg,186,"Butter Chicken"
4287,148,veg,220,"Chole Bhature"
4288,233,non-veg,223,"Chicken 65"
4289,218,veg,220,"Aloo Paratha"
4290,186,veg,284,"Chole Bhature"
4291,111,veg,258,"Aloo Paratha"
4292,175,veg,138,"Chole Bhature"
4293,181,veg,198,"Veg Biryani"
4294,195,non-veg,330,"Chicken Biryani"
4295,273,veg,186,"Chole Bhature"
4296,184,non-veg,179,"Fish Curry"
4297,9,veg,158,"Paneer Tikka"
4298,11,veg,239,"Masala Dosa"
4299,72,veg,236,"Aloo Paratha"
4300,55,veg,316,"Paneer Tikka"
4301,263,veg,163,"Masala Dosa"
4302,285,non-veg,179,"Fish Curry"
4303,65,veg,263,"Veg Biryani"
4304,69,non-veg,189,"Butter Chicken"
4305,136,non-veg,337,"Butter Chicken"
4306,55,non-veg,216,"Chicken Biryani"
4307,64,non-veg,281,"Mutton Rogan Josh"
4308,253,veg,217,"Paneer Tikka"
4309,181,veg,230,"Masala Dosa"
4310,275,non-veg,169,"Butter Chicken"
4311,202,veg,213,"Chole Bhature"
4312,213,veg,223,"Masala Dosa"
4313,289,veg,191,"Paneer Tikka"
4314,228,veg,221,"Aloo Paratha"
4315,91,veg,202,"Aloo Paratha"
4316,151,non-veg,233,"Fish Curry"
4317,287,non-veg,222,"Mutton Rogan Josh"
4318,196,veg,267,"Masala Dosa"
4319,169,non-veg,161,"Fish Curry"
4320,8,non-veg,197,"Chicken 65"
4321,192,veg,300,"Veg Biryani"
4322,254,non-veg,228,"Chicken 65"
4323,269,veg,213,"Aloo Paratha"
4324,291,non-veg,321,"Chicken 65"
4325,140,non-veg,182,"Chicken Biryani"
4326,43,veg,192,"Paneer Tikka"
4327,47,non-veg,240,"Fish Curry"
4328,168,non-veg,330,"Butter Chicken"
4329,108,non-veg,167,"Butter Chicken"
4330,243,veg,266,"Masala Dosa"
4331,210,non-veg,249,"Chicken 65"
4332,277,non-veg,130,"Butter Chicken"
4333,198,veg,210,"Paneer Tikka"
4334,182,veg,253,"Chole Bhature"
4335,237,veg,322,"Aloo Paratha"
4336,187,non-veg,114,"Butter Chicken"
4337,175,non-veg,179,"Mutton Rogan Josh"
4338,24,veg,220,"Paneer Tikka"
4339,237,non-veg,163,"Chicken 65"
4340,286,non-veg,264,"Chicken 65"
4341,97,non-veg,190,"Chicken 65"
4342,131,veg,179,"Masala Dosa"
4343,291,non-veg,146,"Fish Curry"
4344,87,non-veg,166,"Chicken 65"
4345,218,veg,223,"Paneer Tikka"
4346,283,veg,135,"Chole Bhature"
4347,163,veg,221,"Chole Bhature"
4348,150,veg,215,"Chole Bhature"
4349,286,non-veg,205,"Chicken Biryani"
4350,124,non-veg,249,"Mutton Rogan Josh"
4351,83,non-veg,306,"Butter Chicken"
4352,131,veg,226,"Masala Dosa"
4353,156,non-veg,208,"Butter Chicken"
4354,113,veg,197,"Chole Bhature"
4355,204,veg,180,"Chole Bhature"
4356,14,veg,206,"Veg Biryani"
4357,71,non-veg,320,"Butter Chicken"
4358,271,non-veg,267,"Butter Chicken"
4359,258,veg,197,"Paneer Tikka"
4360,281,veg,197,"Masala Dosa"
4361,197,non-veg,285,"Chicken Biryani"
4362,82,veg,326,"Aloo Paratha"
4363,1,veg,296,"Paneer Tikka"
4364,8,non-veg,170,"Butter Chicken"
4365,163,veg,247,"Paneer Tikka"
4366,110,veg,170,"Paneer Tikka"
4367,70,non-veg,257,"Butter Chicken"
4368,243,veg,162,"Aloo Paratha"
4369,158,veg,319,"Veg Biryani"
4370,177,non-veg,292,"Butter Chicken"
4371,102,non-veg,198,"Chicken Biryani"
4372,19,veg,190,"Chole Bhature"
4373,117,veg,172,"Paneer Tikka"
4374,173,non-veg,322,"Chicken 65"
4375,140,non-veg,234,"Fish Curry"
4376,98,veg,243,"Paneer Tikka"
4377,183,veg,281,"Aloo Paratha"
4378,117,non-veg,273,"Chicken 65"
4379,81,veg,293,"Veg Biryani"
4380,102,veg,192,"Chole Bhature"
4381,10,veg,261,"Masala Dosa"
4382,292,veg,200,"Masala Dosa"
4383,196,non-veg,306,"Butter Chicken"
4384,222,non-veg,228,"Chicken Biryani"
4385,157,non-veg,163,"Butter Chicken"
4386,155,non-veg,157,"Butter Chicken"
4387,109,veg,242,"Chole Bhature"
4388,159,non-veg,319,"Butter Chicken"
4389,291,veg,280,"Chole Bhature"
4390,182,non-veg,201,"Mutton Rogan Josh"
4391,114,non-veg,242,"Butter Chicken"
4392,1,non-veg,210,"Fish Curry"
4393,148,veg,144,"Masala Dosa"
4394,166,non-veg,197,"Chicken Biryani"
4395,134,non-veg,128,"Chicken 65"
4396,232,non-veg,215,"Chicken Biryani"
4397,101,veg,186,"Veg Biryani"
4398,98,non-veg,178,"Chicken 65"
4399,53,veg,213,"Chole Bhature"
4400,204,veg,295,"Veg Biryani"
4401,86,non-veg,211,"Butter Chicken"
4402,96,non-veg,267,"Fish Curry"
4403,146,veg,269,"Veg Biryani"
4404,261,non-veg,277,"Chicken 65"
4405,157,non-veg,227,"Mutton Rogan Josh"
4406,198,non-veg,122,"Butter Chicken"
4407,120,veg,240,"Masala Dosa"
4408,288,veg,321,"Paneer Tikka"
4409,1,veg,308,"Veg Biryani"
4410,62,non-veg,209,"Chicken Biryani"
4411,49,non-veg,256,"Chicken Biryani"
4412,182,non-veg,163,"Chicken Biryani"
4413,107,non-veg,179,"Chicken 65"
4414,204,veg,212,"Veg Biryani"
4415,81,non-veg,243,"Chicken 65"
4416,37,non-veg,198,"Chicken Biryani"
4417,290,non-veg,202,"Mutton Rogan Josh"
4418,87,veg,279,"Masala Dosa"
4419,232,veg,249,"Aloo Paratha"
4420,23,non-veg,149,"Chicken 65"
4421,29,veg,317,"Chole Bhature"
4422,37,veg,141,"Masala Dosa"
4423,241,veg,241,"Paneer Tikka"
4424,120,non-veg,290,"Chicken 65"
4425,50,veg,219,"Aloo Paratha"
4426,19,non-veg,168,"Butter Chicken"
4427,24,veg,185,"Masala Dosa"
4428,114,veg,260,"Aloo Paratha"
4429,35,veg,257,"Paneer Tikka"
4430,241,veg,322,"Aloo Paratha"
4431,81,non-veg,258,"Chicken 65"
4432,225,veg,151,"Masala Dosa"
4433,283,non-veg,214,"Butter Chicken"
4434,209,non-veg,203,"Chicken Biryani"
4435,134,non-veg,227,"Fish Curry"
4436,102,veg,124,"Veg Biryani"
4437,196,veg,262,"Chole Bhature"
4438,290,veg,276,"Aloo Paratha"
4439,73,veg,227,"Masala Dosa"
4440,33,veg,198,"Paneer Tikka"
4441,266,non-veg,273,"Butter Chicken"
4442,300,veg,235,"Chole Bhature"
4443,297,veg,301,"Paneer Tikka"
4444,211,veg,188,"Masala Dosa"
4445,1,non-veg,259,"Fish Curry"
4446,28,non-veg,173,"Fish Curry"
4447,226,veg,122,"Aloo Paratha"
4448,73,non-veg,225,"Fish Curry"
4449,210,veg,229,"Veg Biryani"
4450,210,veg,220,"Chole Bhature"
4451,267,non-veg,329,"Chicken Biryani"
4452,120,veg,190,"Masala Dosa"
4453,101,non-veg,296,"Chicken Biryani"
4454,248,non-veg,166,"Chicken Biryani"
4455,244,non-veg,228,"Butter Chicken"
4456,172,non-veg,274,"Chicken Biryani"
4457,66,non-veg,215,"Chicken 65"
4458,43,non-veg,266,"Butter Chicken"
4459,265,veg,224,"Paneer Tikka"
4460,143,non-veg,333,"Mutton Rogan Josh"
4461,141,non-veg,253,"Chicken Biryani"
4462,88,veg,214,"Paneer Tikka"
4463,92,veg,253,"Chole Bhature"
4464,62,veg,167,"Aloo Paratha"
4465,62,veg,234,"Paneer Tikka"
4466,24,veg,292,"Masala Dosa"
4467,128,non-veg,280,"Chicken 65"
4468,84,veg,269,"Paneer Tikka"
4469,25,veg,250,"Masala Dosa"
4470,173,non-veg,223,"Butter Chicken"
4471,205,non-veg,162,"Mutton Rogan Josh"
4472,74,non-veg,196,"Chicken Biryani"
4473,238,non-veg,282,"Mutton Rogan Josh"
4474,46,veg,183,"Aloo Paratha"
4475,158,non-veg,206,"Mutton Rogan Josh"
4476,179,veg,247,"Paneer Tikka"
4477,243,veg,187,"Paneer Tikka"
4478,95,veg,156,"Paneer Tikka"
4479,41,non-veg,201,"Chicken 65"
4480,48,non-veg,172,"Butter Chicken"
4481,152,non-veg,290,"Mutton Rogan Josh"
4482,273,non-veg,284,"Butter Chicken"
4483,289,non-veg,142,"Butter Chicken"
4484,11,veg,264,"Aloo Paratha"
4485,270,veg,227,"Masala Dosa"
4486,4,veg,206,"Chole Bhature"
4487,46,veg,191,"Masala Dosa"
4488,110,veg,298,"Veg Biryani"
4489,200,veg,199,"Veg Biryani"
4490,55,non-veg,239,"Mutton Rogan Josh"
4491,212,non-veg,220,"Chicken 65"
4492,16,non-veg,246,"Butter Chicken"
4493,268,veg,212,"Aloo Paratha"
4494,294,non-veg,174,"Chicken 65"
4495,144,non-veg,190,"Fish Curry"
4496,190,non-veg,287,"Butter Chicken"
4497,256,non-veg,166,"Butter Chicken"
4498,293,non-veg,286,"Butter Chicken"
4499,79,veg,213,"Aloo Paratha"
4500,4,non-veg,261,"Chicken 65"
4501,57,non-veg,259,"Butter Chicken"
4502,35,veg,170,"Paneer Tikka"
4503,200,non-veg,313,"Chicken 65"
4504,125,non-veg,204,"Butter Chicken"
4505,285,veg,229,"Chole Bhature"
4506,27,non-veg,198,"Mutton Rogan Josh"
4507,234,veg,312,"Masala Dosa"
4508,163,non-veg,220,"Fish Curry"
4509,52,non-veg,249,"Fish Curry"
4510,215,non-veg,259,"Chicken Biryani"
4511,58,veg,126,"Paneer Tikka"
4512,254,veg,170,"Paneer Tikka"
4513,173,veg,280,"Chole Bhature"
4514,252,veg,215,"Veg Biryani"
4515,174,veg,265,"Chole Bhature"
4516,41,non-veg,251,"Chicken Biryani"
4517,97,non-veg,268,"Chicken 65"
4518,275,veg,169,"Aloo Paratha"
4519,259,non-veg,242,"Chicken 65"
4520,6,non-veg,172,"Butter Chicken"
4521,83,non-veg,202,"Chicken 65"
4522,67,veg,169,"Paneer Tikka"
4523,113,veg,175,"Paneer Tikka"
4524,144,veg,256,"Paneer Tikka"
4525,216,non-veg,143,"Chicken 65"
4526,55,non-veg,298,"Chicken Biryani"
4527,222,non-veg,208,"Chicken Biryani"
4528,231,non-veg,197,"Chicken Biryani"
4529,167,veg,305,"Masala Dosa"
4530,289,veg,199,"Chole Bhature"
4531,203,veg,225,"Aloo Paratha"
4532,265,veg,221,"Aloo Paratha"
4533,272,veg,221,"Veg Biryani"
4534,213,veg,238,"Veg Biryani"
4535,200,non-veg,230,"Mutton Rogan Josh"
4536,234,non-veg,228,"Fish Curry"
4537,293,non-veg,286,"Butter Chicken"
4538,51,non-veg,308,"Fish Curry"
4539,277,veg,147,"Chole Bhature"
4540,133,non-veg,314,"Butter Chicken"
4541,242,veg,224,"Chole Bhature"
4542,173,non-veg,251,"Chicken Biryani"
4543,84,non-veg,227,"Fish Curry"
4544,279,non-veg,260,"Mutton Rogan Josh"
4545,13,veg,241,"Masala Dosa"
4546,296,veg,174,"Aloo Paratha"
4547,225,non-veg,181,"Chicken Biryani"
4548,12,veg,214,"Masala Dosa"
4549,109,veg,203,"Aloo Paratha"
4550,160,veg,194,"Chole Bhature"
4551,160,non-veg,205,"Chicken 65"
4552,184,non-veg,232,"Butter Chicken"
4553,84,non-veg,141,"Butter Chicken"
4554,257,veg,220,"Masala Dosa"
4555,152,non-veg,311,"Mutton Rogan Josh"
4556,146,veg,222,"Masala Dosa"
4557,22,non-veg,275,"Fish Curry"
4558,288,non-veg,279,"Chicken Biryani"
4559,97,veg,172,"Veg Biryani"
4560,294,veg,306,"Aloo Paratha"
4561,143,non-veg,170,"Mutton Rogan Josh"
4562,239,veg,268,"Aloo Paratha"
4563,61,veg,216,"Paneer Tikka"
4564,207,veg,262,"Chole Bhature"
4565,69,veg,200,"Paneer Tikka"
4566,73,veg,245,"Chole Bhature"
4567,192,veg,216,"Paneer Tikka"
4568,132,non-veg,197,"Fish Curry"
4569,219,non-veg,200,"Butter Chicken"
4570,230,veg,258,"Veg Biryani"
4571,80,veg,149,"Paneer Tikka"
4572,231,non-veg,217,"Chicken 65"
4573,288,veg,194,"Aloo Paratha"
4574,165,veg,133,"Veg Biryani"
4575,117,non-veg,196,"Mutton Rogan Josh"
4576,234,veg,240,"Paneer Tikka"
4577,79,non-veg,226,"Chicken 65"
4578,73,veg,337,"Veg Biryani"
4579,188,non-veg,229,"Mutton Rogan Josh"
4580,193,non-veg,193,"Chicken 65"
4581,96,non-veg,272,"Chicken Biryani"
4582,259,non-veg,283,"Butter Chicken"
