order_id,order_time,delivery_time,app_session_id,delivery_agent_id,restaurant_id,primary_product_id,delivery_fee_paid,payment_mode,sales_quantity,total_price,delivery_flag,order_day,order_month,order_year,min_time_delivery,order_hour,weekday(order_time)
2165,"2024-08-22 06:12:37","2024-08-22 07:36:37",3356,1725,109,556,0,Wallet,4,636,Complimentary,22,8,2024,84,6,3
2166,"2025-06-12 00:39:30","2025-06-12 01:27:30",4886,1050,231,2516,35,Cash,3,600,Paid,12,6,2025,48,0,3
2167,"2025-06-10 11:52:20","2025-06-10 13:18:20",15483,1600,279,520,0,Cash,5,1307,Complimentary,10,6,2025,86,11,1
2168,"2025-05-21 09:10:27","2025-05-21 09:37:27",19587,1696,182,4961,29,UPI,5,1022,Paid,21,5,2025,27,9,2
2169,"2024-09-18 16:45:19","2024-09-18 18:08:19",7696,1228,25,4606,27,Card,5,1261,Paid,18,9,2024,83,16,2
2170,"2024-11-22 06:52:59","2024-11-22 08:16:59",17486,1494,113,4354,29,Cash,5,1068,Paid,22,11,2024,84,6,4
2171,"2025-01-25 14:27:35","2025-01-25 15:20:35",11638,1355,246,307,30,Card,2,362,Paid,25,1,2025,53,14,5
2172,"2025-05-26 14:00:25","2025-05-26 14:26:25",16774,1613,49,1081,35,Cash,3,743,Paid,26,5,2025,26,14,0
2173,"2024-10-21 14:40:06","2024-10-21 15:33:06",9898,1378,173,3170,24,UPI,2,491,Paid,21,10,2024,53,14,0
2174,"2024-09-18 17:09:26","2024-09-18 18:21:26",13364,1626,38,478,46,Cash,5,1092,Paid,18,9,2024,72,17,2
2175,"2025-06-12 11:33:25","2025-06-12 12:15:25",7009,1049,67,2160,51,UPI,5,1052,Paid,12,6,2025,42,11,3
2176,"2024-11-15 01:07:47","2024-11-15 02:25:47",3393,1135,215,986,32,UPI,5,1201,Paid,15,11,2024,78,1,4
2177,"2025-01-10 03:50:13","2025-01-10 05:13:13",6695,1610,198,3236,0,Cash,1,220,Complimentary,10,1,2025,83,3,4
2178,"2025-04-04 22:44:20","2025-04-04 23:35:20",19311,1848,263,2293,45,Card,2,316,Paid,4,4,2025,51,22,4
2179,"2025-01-12 12:05:40","2025-01-12 12:27:40",16062,1627,43,686,56,Card,1,131,Paid,12,1,2025,22,12,6
2180,"2024-09-06 12:06:24","2024-09-06 13:04:24",2340,1506,267,1216,58,Wallet,1,197,Paid,6,9,2024,58,12,4
2181,"2024-10-23 04:40:34","2024-10-23 05:20:34",18035,1596,76,2241,0,Cash,4,871,Complimentary,23,10,2024,40,4,2
2182,"2024-12-09 21:52:17","2024-12-09 22:35:17",13331,1976,294,4494,29,Cash,2,410,Paid,9,12,2024,43,21,0
2183,"2025-03-07 17:27:49","2025-03-07 18:00:49",17412,1537,249,1966,21,Card,3,601,Paid,7,3,2025,33,17,4
2184,"2024-08-10 12:21:27","2024-08-10 13:45:27",4817,1350,265,2454,49,UPI,4,1028,Paid,10,8,2024,84,12,5
2185,"2025-03-19 10:07:48","2025-03-19 11:10:48",7918,1935,208,1056,46,UPI,4,950,Paid,19,3,2025,63,10,2
2186,"2024-07-08 23:05:18","2024-07-09 00:21:18",6793,1474,199,2855,40,Cash,1,188,Paid,8,7,2024,76,23,0
2187,"2024-09-24 13:50:48","2024-09-24 14:35:48",7317,1993,173,2170,57,UPI,2,464,Paid,24,9,2024,45,13,1
2188,"2025-03-23 18:43:47","2025-03-23 19:44:47",13318,1072,80,3675,25,UPI,3,666,Paid,23,3,2025,61,18,6
2189,"2024-07-08 04:21:25","2024-07-08 05:28:25",9013,1496,10,4381,40,Wallet,3,806,Paid,8,7,2024,67,4,0
2190,"2024-09-21 05:07:00","2024-09-21 05:27:00",12274,1307,288,1211,54,Cash,4,879,Paid,21,9,2024,20,5,5
2191,"2024-08-07 18:17:59","2024-08-07 18:37:59",5374,1072,273,3768,26,UPI,5,908,Paid,7,8,2024,20,18,2
2192,"2025-02-19 22:01:27","2025-02-19 23:12:27",11283,1071,147,381,21,Cash,4,721,Paid,19,2,2025,71,22,2
2193,"2024-10-06 02:08:23","2024-10-06 03:23:23",11793,1342,77,4158,27,Wallet,3,666,Paid,6,10,2024,75,2,6
2194,"2024-07-25 10:03:46","2024-07-25 10:36:46",8751,1532,148,2512,34,UPI,1,186,Paid,25,7,2024,33,10,3
2195,"2024-12-28 17:17:20","2024-12-28 18:41:20",9787,1980,296,1389,0,Card,4,889,Complimentary,28,12,2024,84,17,5
2196,"2025-03-07 12:18:27","2025-03-07 13:33:27",14340,1245,171,3503,22,Wallet,3,677,Paid,7,3,2025,75,12,4
2197,"2025-01-06 17:37:46","2025-01-06 18:29:46",19071,1569,125,4849,48,Cash,3,598,Paid,6,1,2025,52,17,0
2198,"2025-02-17 11:29:44","2025-02-17 12:05:44",7836,1469,155,106,31,Card,5,1162,Paid,17,2,2025,36,11,0
2199,"2025-02-23 17:59:30","2025-02-23 19:04:30",19907,1565,113,1505,20,UPI,3,764,Paid,23,2,2025,65,17,6
2200,"2024-10-04 09:54:33","2024-10-04 10:51:33",14457,1516,183,1109,0,Cash,2,478,Complimentary,4,10,2024,57,9,4
2201,"2025-05-28 14:21:20","2025-05-28 15:39:20",11338,1295,220,954,0,Wallet,5,884,Complimentary,28,5,2025,78,14,2
2202,"2025-05-07 22:24:22","2025-05-07 23:21:22",13745,1017,98,3010,22,Cash,1,203,Paid,7,5,2025,57,22,2
2203,"2024-09-01 06:13:48","2024-09-01 07:06:48",9840,1111,155,171,24,Card,4,954,Paid,1,9,2024,53,6,6
2204,"2025-05-02 18:35:09","2025-05-02 20:04:09",11373,1664,278,2735,23,Wallet,3,773,Paid,2,5,2025,89,18,4
2205,"2024-12-17 01:03:20","2024-12-17 02:26:20",19368,1061,291,2901,53,Wallet,5,922,Paid,17,12,2024,83,1,1
2206,"2025-05-20 06:48:31","2025-05-20 08:04:31",2274,1178,249,4009,36,UPI,4,884,Paid,20,5,2025,76,6,1
2207,"2024-09-24 00:54:28","2024-09-24 01:17:28",8657,1987,135,1405,56,Cash,3,628,Paid,24,9,2024,23,0,1
2208,"2025-05-09 18:04:27","2025-05-09 18:26:27",6925,1714,103,955,0,UPI,1,201,Complimentary,9,5,2025,22,18,4
2209,"2025-05-21 14:08:31","2025-05-21 15:13:31",10778,1835,125,2619,24,UPI,4,842,Paid,21,5,2025,65,14,2
2210,"2024-12-15 14:25:03","2024-12-15 15:07:03",2865,1841,274,1449,51,UPI,1,211,Paid,15,12,2024,42,14,6
2211,"2024-11-18 04:50:51","2024-11-18 05:18:51",18641,1033,166,1328,44,Cash,1,202,Paid,18,11,2024,28,4,0
2212,"2024-11-25 09:46:09","2024-11-25 10:23:09",1379,1255,117,2090,32,UPI,2,497,Paid,25,11,2024,37,9,0
2213,"2025-05-28 06:47:22","2025-05-28 08:08:22",1043,1858,77,27,25,Card,1,142,Paid,28,5,2025,81,6,2
2214,"2025-04-15 02:35:12","2025-04-15 03:55:12",9448,1424,25,3342,47,UPI,5,1220,Paid,15,4,2025,80,2,1
2215,"2025-01-17 18:19:29","2025-01-17 19:21:29",4478,1942,265,2782,25,Wallet,4,950,Paid,17,1,2025,62,18,4
2216,"2025-02-10 06:38:40","2025-02-10 07:54:40",14994,1932,66,873,22,Card,2,529,Paid,10,2,2025,76,6,0
2217,"2024-08-09 16:22:59","2024-08-09 17:37:59",14696,1206,208,3021,58,UPI,3,744,Paid,9,8,2024,75,16,4
2218,"2025-04-05 13:06:16","2025-04-05 14:11:16",12365,1192,17,1563,36,Cash,4,1120,Paid,5,4,2025,65,13,5
2219,"2024-10-21 15:41:50","2024-10-21 16:11:50",1514,1413,124,2205,49,Wallet,4,1028,Paid,21,10,2024,30,15,0
2220,"2025-06-29 04:11:59","2025-06-29 04:35:59",17824,1951,233,3951,26,Cash,3,709,Paid,29,6,2025,24,4,6
2221,"2025-04-17 03:15:43","2025-04-17 03:42:43",860,1522,221,1510,42,Wallet,5,1123,Paid,17,4,2025,27,3,3
2222,"2024-07-30 10:47:10","2024-07-30 12:06:10",5611,1315,152,2645,47,UPI,2,609,Paid,30,7,2024,79,10,1
2223,"2025-03-15 22:58:11","2025-03-16 00:10:11",15311,1615,148,3676,0,Cash,3,521,Complimentary,15,3,2025,72,22,5
2224,"2025-02-09 11:07:25","2025-02-09 11:39:25",1004,1385,252,4514,31,Cash,5,1069,Paid,9,2,2025,32,11,6
2225,"2025-02-19 03:22:03","2025-02-19 04:41:03",10391,1632,21,1761,54,Cash,3,561,Paid,19,2,2025,79,3,2
2226,"2024-08-03 00:34:31","2024-08-03 00:56:31",19544,1706,289,3685,44,UPI,3,757,Paid,3,8,2024,22,0,5
2227,"2025-05-02 18:42:24","2025-05-02 19:43:24",19803,1371,101,4595,20,Cash,2,374,Paid,2,5,2025,61,18,4
2228,"2025-02-10 05:22:34","2025-02-10 06:47:34",15577,1854,159,3514,33,Card,3,836,Paid,10,2,2025,85,5,0
2229,"2025-01-28 02:47:31","2025-01-28 03:15:31",2584,1819,161,4268,44,Cash,5,1241,Paid,28,1,2025,28,2,1
2230,"2024-10-19 23:58:55","2024-10-20 01:15:55",12336,1813,80,2482,32,Cash,4,908,Paid,19,10,2024,77,23,5
2231,"2025-02-18 05:16:52","2025-02-18 06:01:52",86,1059,42,151,31,Wallet,5,1042,Paid,18,2,2025,45,5,1
2232,"2025-02-16 20:39:03","2025-02-16 21:05:03",16574,1478,162,1959,60,UPI,3,691,Paid,16,2,2025,26,20,6
2233,"2024-07-19 00:03:50","2024-07-19 01:29:50",8822,1326,134,4252,38,Card,1,198,Paid,19,7,2024,86,0,4
2234,"2025-01-13 02:55:05","2025-01-13 03:32:05",4398,1111,240,2224,41,Card,4,866,Paid,13,1,2025,37,2,0
2235,"2024-09-12 08:00:24","2024-09-12 09:29:24",7465,1612,125,40,37,Wallet,3,674,Paid,12,9,2024,89,8,3
2236,"2025-06-12 15:38:19","2025-06-12 16:40:19",17393,1086,190,2983,24,Card,4,827,Paid,12,6,2025,62,15,3
2237,"2025-03-11 08:07:29","2025-03-11 09:20:29",8366,1378,85,2346,46,Cash,5,1006,Paid,11,3,2025,73,8,1
2238,"2025-04-04 00:26:03","2025-04-04 01:13:03",16700,1447,277,2452,38,UPI,1,142,Paid,4,4,2025,47,0,4
2239,"2024-09-20 06:15:11","2024-09-20 07:07:11",5417,1156,85,1394,32,Card,4,894,Paid,20,9,2024,52,6,4
2240,"2025-04-19 08:24:39","2025-04-19 09:48:39",17857,1376,137,2952,53,UPI,4,678,Paid,19,4,2025,84,8,5
2241,"2025-06-19 13:26:33","2025-06-19 13:46:33",11284,1615,53,3604,41,UPI,1,315,Paid,19,6,2025,20,13,3
2242,"2025-05-01 23:35:20","2025-05-02 00:24:20",10148,1960,60,1682,30,Card,1,195,Paid,1,5,2025,49,23,3
2243,"2024-11-17 05:03:30","2024-11-17 06:04:30",16538,1280,156,4353,0,UPI,4,880,Complimentary,17,11,2024,61,5,6
2244,"2024-12-30 01:36:43","2024-12-30 02:07:43",13194,1220,156,4232,45,Wallet,5,1110,Paid,30,12,2024,31,1,0
2245,"2024-09-03 02:54:08","2024-09-03 03:45:08",16882,1541,112,923,34,Card,1,212,Paid,3,9,2024,51,2,1
2246,"2024-12-08 07:06:48","2024-12-08 08:02:48",9560,1921,127,3888,57,Card,4,801,Paid,8,12,2024,56,7,6
2247,"2024-10-13 16:20:39","2024-10-13 17:29:39",9360,1002,214,3204,47,Card,3,485,Paid,13,10,2024,69,16,6
2248,"2024-07-27 10:50:20","2024-07-27 11:20:20",17812,1676,14,3566,28,Card,4,993,Paid,27,7,2024,30,10,5
2249,"2025-02-01 17:41:04","2025-02-01 18:19:04",3279,1833,44,1697,54,Wallet,5,1151,Paid,1,2,2025,38,17,5
2250,"2024-09-10 05:43:20","2024-09-10 06:46:20",10219,1345,54,2130,33,Wallet,4,893,Paid,10,9,2024,63,5,1
2251,"2025-01-20 13:45:12","2025-01-20 14:41:12",588,1807,96,4913,30,Card,3,814,Paid,20,1,2025,56,13,0
2252,"2024-07-16 15:22:24","2024-07-16 16:41:24",11917,1318,88,4981,50,Card,3,730,Paid,16,7,2024,79,15,1
2253,"2025-02-25 21:25:11","2025-02-25 22:23:11",1814,1759,186,3625,0,Cash,5,1129,Complimentary,25,2,2025,58,21,1
2254,"2024-11-23 10:38:52","2024-11-23 11:29:52",10151,1112,296,4546,23,Wallet,2,287,Paid,23,11,2024,51,10,5
2255,"2024-08-07 11:18:25","2024-08-07 12:38:25",5133,1567,267,639,21,Wallet,1,190,Paid,7,8,2024,80,11,2
2256,"2025-06-09 09:10:36","2025-06-09 09:47:36",1561,1735,94,723,0,Card,1,293,Complimentary,9,6,2025,37,9,0
2257,"2024-11-28 07:26:58","2024-11-28 08:37:58",4578,1449,58,774,36,Card,5,1086,Paid,28,11,2024,71,7,3
2258,"2024-10-07 22:15:55","2024-10-07 22:40:55",7350,1727,262,3008,21,UPI,3,697,Paid,7,10,2024,25,22,0
2259,"2024-12-10 01:22:22","2024-12-10 02:16:22",8952,1310,190,2334,24,Card,4,1102,Paid,10,12,2024,54,1,1
2260,"2024-07-24 20:33:31","2024-07-24 21:36:31",17371,1261,128,4467,38,UPI,4,1064,Paid,24,7,2024,63,20,2
2261,"2024-12-27 17:49:07","2024-12-27 18:42:07",9823,1128,183,424,23,UPI,5,1064,Paid,27,12,2024,53,17,4
2262,"2024-11-07 03:11:10","2024-11-07 04:25:10",1650,1749,105,1720,56,Card,5,930,Paid,7,11,2024,74,3,3
2263,"2025-01-06 14:11:35","2025-01-06 15:31:35",17271,1917,210,4100,34,Card,1,190,Paid,6,1,2025,80,14,0
2264,"2024-09-24 10:56:12","2024-09-24 11:51:12",13223,1345,95,510,0,Card,2,447,Complimentary,24,9,2024,55,10,1
2265,"2025-02-21 07:16:47","2025-02-21 08:00:47",7762,1646,122,2652,39,Card,1,209,Paid,21,2,2025,44,7,4
2266,"2025-05-21 05:13:50","2025-05-21 06:09:50",4313,1121,193,3883,35,Cash,1,246,Paid,21,5,2025,56,5,2
2267,"2025-06-10 19:34:23","2025-06-10 20:10:23",9362,1275,193,3797,24,UPI,2,377,Paid,10,6,2025,36,19,1
2268,"2025-05-05 09:10:53","2025-05-05 09:44:53",3953,1412,280,3712,44,Wallet,2,490,Paid,5,5,2025,34,9,0
2269,"2024-11-13 09:45:12","2024-11-13 10:38:12",3632,1120,101,2914,59,Card,5,1085,Paid,13,11,2024,53,9,2
2270,"2024-08-11 14:03:02","2024-08-11 15:11:02",13296,1895,219,4245,51,Wallet,5,941,Paid,11,8,2024,68,14,6
2271,"2025-03-06 03:25:25","2025-03-06 04:54:25",17886,1473,87,3972,28,UPI,4,1107,Paid,6,3,2025,89,3,3
2272,"2024-11-06 15:21:12","2024-11-06 16:29:12",17924,1665,106,3759,42,Card,1,218,Paid,6,11,2024,68,15,2
2273,"2024-08-23 22:14:03","2024-08-23 23:10:03",6473,1015,22,3089,28,Card,5,1150,Paid,23,8,2024,56,22,4
2274,"2024-09-12 18:29:20","2024-09-12 19:42:20",513,1083,62,419,60,Card,4,963,Paid,12,9,2024,73,18,3
2275,"2024-10-23 07:08:07","2024-10-23 07:30:07",12856,1747,173,3756,0,Card,4,862,Complimentary,23,10,2024,22,7,2
2276,"2024-08-27 16:17:56","2024-08-27 17:25:56",5123,1790,272,2566,51,Cash,5,1515,Paid,27,8,2024,68,16,1
2277,"2024-07-11 03:06:54","2024-07-11 04:26:54",2391,1429,188,4658,26,Wallet,4,850,Paid,11,7,2024,80,3,3
2278,"2024-11-01 22:23:37","2024-11-01 23:41:37",19381,1130,199,1897,56,Card,5,1166,Paid,1,11,2024,78,22,4
2279,"2025-05-18 18:09:38","2025-05-18 19:39:38",14044,1410,25,17,51,Card,3,773,Paid,18,5,2025,90,18,6
2280,"2024-08-21 03:07:20","2024-08-21 03:28:20",9460,1120,39,2310,0,UPI,5,1144,Complimentary,21,8,2024,21,3,2
2281,"2025-06-23 04:43:48","2025-06-23 05:56:48",13245,1563,161,1918,37,UPI,2,581,Paid,23,6,2025,73,4,0
2282,"2025-05-23 19:38:45","2025-05-23 20:22:45",2575,1819,19,1258,0,Card,4,868,Complimentary,23,5,2025,44,19,4
2283,"2024-07-03 19:00:49","2024-07-03 19:55:49",13158,1588,160,4923,41,Wallet,3,670,Paid,3,7,2024,55,19,2
2284,"2024-07-01 09:13:19","2024-07-01 10:21:19",18258,1997,191,1992,43,Wallet,5,1056,Paid,1,7,2024,68,9,0
2285,"2024-08-01 08:00:42","2024-08-01 09:14:42",15981,1097,206,1487,33,Card,4,737,Paid,1,8,2024,74,8,3
2286,"2025-05-22 12:51:06","2025-05-22 14:14:06",16132,1996,298,1594,20,Cash,4,872,Paid,22,5,2025,83,12,3
2287,"2024-12-24 22:35:37","2024-12-25 00:01:37",1504,1064,236,2549,0,Cash,3,597,Complimentary,24,12,2024,86,22,1
2288,"2024-08-04 08:31:31","2024-08-04 08:51:31",1645,1271,207,2447,51,Card,4,1046,Paid,4,8,2024,20,8,6
2289,"2025-03-25 00:50:33","2025-03-25 01:23:33",3668,1460,14,1370,54,Cash,2,326,Paid,25,3,2025,33,0,1
2290,"2025-06-15 09:37:11","2025-06-15 10:42:11",15959,1432,282,3142,38,Card,5,1100,Paid,15,6,2025,65,9,6
2291,"2025-02-28 17:15:53","2025-02-28 18:01:53",3869,1320,147,2788,0,Cash,5,971,Complimentary,28,2,2025,46,17,4
2292,"2024-10-18 08:33:14","2024-10-18 09:37:14",4803,1184,285,3638,0,Wallet,2,602,Complimentary,18,10,2024,64,8,4
2293,"2025-02-11 07:45:43","2025-02-11 08:55:43",5776,1008,236,1866,0,Wallet,5,898,Complimentary,11,2,2025,70,7,1
2294,"2024-11-19 20:19:12","2024-11-19 21:24:12",13848,1542,106,1639,50,Wallet,2,376,Paid,19,11,2024,65,20,1
2295,"2025-01-06 05:31:41","2025-01-06 06:38:41",9743,1056,54,1999,44,UPI,5,1055,Paid,6,1,2025,67,5,0
2296,"2025-01-27 07:19:06","2025-01-27 07:44:06",996,1966,17,2739,55,Card,4,877,Paid,27,1,2025,25,7,0
2297,"2025-05-13 14:53:37","2025-05-13 16:08:37",15011,1040,182,1172,0,UPI,3,787,Complimentary,13,5,2025,75,14,1
2298,"2025-01-20 04:58:36","2025-01-20 06:27:36",36,1755,120,4452,49,UPI,1,190,Paid,20,1,2025,89,4,0
2299,"2025-02-14 12:22:42","2025-02-14 12:55:42",9974,1106,95,4611,44,Wallet,1,143,Paid,14,2,2025,33,12,4
2300,"2024-12-14 11:40:17","2024-12-14 12:15:17",16825,1118,73,1259,0,UPI,5,1323,Complimentary,14,12,2024,35,11,5
2301,"2024-11-30 05:39:08","2024-11-30 07:03:08",13984,1099,82,3790,36,Card,1,179,Paid,30,11,2024,84,5,5
2302,"2024-12-16 19:45:46","2024-12-16 20:12:46",17377,1583,23,882,25,Wallet,4,1178,Paid,16,12,2024,27,19,0
2303,"2025-04-19 04:05:19","2025-04-19 05:27:19",5108,1721,16,3417,25,Wallet,1,155,Paid,19,4,2025,82,4,5
2304,"2025-01-27 07:54:24","2025-01-27 09:04:24",4716,1420,137,4175,47,UPI,1,129,Paid,27,1,2025,70,7,0
2305,"2024-07-24 14:20:35","2024-07-24 15:45:35",3955,1345,238,3254,0,Wallet,2,507,Complimentary,24,7,2024,85,14,2
2306,"2025-06-15 15:31:24","2025-06-15 16:16:24",4915,1403,6,1747,0,Cash,1,283,Complimentary,15,6,2025,45,15,6
2307,"2025-04-01 11:14:02","2025-04-01 12:07:02",16782,1111,96,3447,49,Card,1,209,Paid,1,4,2025,53,11,1
2308,"2024-09-21 20:46:45","2024-09-21 21:24:45",2574,1732,3,4893,33,Cash,4,894,Paid,21,9,2024,38,20,5
2309,"2025-05-14 06:34:24","2025-05-14 07:00:24",16358,1796,240,1807,27,Card,5,871,Paid,14,5,2025,26,6,2
2310,"2024-10-15 01:17:22","2024-10-15 01:38:22",393,1139,115,2424,40,UPI,1,191,Paid,15,10,2024,21,1,1
2311,"2024-08-24 09:53:34","2024-08-24 10:43:34",12646,1500,64,3839,38,Wallet,4,879,Paid,24,8,2024,50,9,5
2312,"2024-10-23 15:48:35","2024-10-23 16:57:35",9967,1214,230,290,30,Wallet,5,1160,Paid,23,10,2024,69,15,2
2313,"2025-05-04 21:44:06","2025-05-04 22:31:06",6408,1370,208,1788,57,Wallet,1,193,Paid,4,5,2025,47,21,6
2314,"2025-02-28 14:58:44","2025-02-28 15:54:44",15855,1806,6,3130,0,Card,2,435,Complimentary,28,2,2025,56,14,4
2315,"2025-03-25 04:58:36","2025-03-25 05:20:36",382,1325,50,3947,43,UPI,5,1091,Paid,25,3,2025,22,4,1
2316,"2025-01-11 20:06:42","2025-01-11 20:37:42",19975,1045,254,600,29,Card,1,213,Paid,11,1,2025,31,20,5
2317,"2024-09-06 03:50:53","2024-09-06 05:00:53",5964,1213,63,645,45,Wallet,4,882,Paid,6,9,2024,70,3,4
2318,"2025-06-01 06:56:05","2025-06-01 07:58:05",7456,1133,40,2849,43,Wallet,5,1019,Paid,1,6,2025,62,6,6
2319,"2024-10-09 18:15:50","2024-10-09 18:55:50",812,1245,32,3440,34,Wallet,3,762,Paid,9,10,2024,40,18,2
2320,"2024-07-29 18:21:09","2024-07-29 19:22:09",16296,1048,82,3581,0,Card,1,258,Complimentary,29,7,2024,61,18,0
2321,"2025-04-15 16:59:58","2025-04-15 18:17:58",16819,1042,262,4964,0,Cash,4,1095,Complimentary,15,4,2025,78,16,1
2322,"2024-10-03 13:00:37","2024-10-03 14:25:37",14189,1269,109,662,29,UPI,5,1156,Paid,3,10,2024,85,13,3
2323,"2025-04-10 10:14:28","2025-04-10 11:05:28",7771,1027,66,3931,21,UPI,3,702,Paid,10,4,2025,51,10,3
2324,"2024-07-14 14:03:27","2024-07-14 15:05:27",1024,1143,183,1117,54,Wallet,3,617,Paid,14,7,2024,62,14,6
2325,"2024-08-23 08:54:38","2024-08-23 10:17:38",19152,1018,252,3263,0,Card,2,319,Complimentary,23,8,2024,83,8,4
2326,"2024-10-25 02:36:28","2024-10-25 03:59:28",4142,1947,260,3290,58,UPI,1,184,Paid,25,10,2024,83,2,4
2327,"2025-05-02 02:12:17","2025-05-02 03:16:17",13463,1593,187,3567,46,Cash,2,455,Paid,2,5,2025,64,2,4
2328,"2025-03-30 10:31:55","2025-03-30 10:56:55",15129,1639,80,4571,35,Card,2,420,Paid,30,3,2025,25,10,6
2329,"2025-05-15 17:46:17","2025-05-15 18:33:17",5746,1042,274,4752,36,Wallet,4,1019,Paid,15,5,2025,47,17,3
2330,"2025-01-12 02:48:10","2025-01-12 03:47:10",16455,1586,282,4740,0,Wallet,5,1141,Complimentary,12,1,2025,59,2,6
2331,"2024-10-21 02:25:47","2024-10-21 02:45:47",11926,1877,241,904,29,Card,1,278,Paid,21,10,2024,20,2,0
2332,"2025-06-20 05:48:14","2025-06-20 07:06:14",1198,1487,152,2351,0,UPI,4,1041,Complimentary,20,6,2025,78,5,4
2333,"2025-05-17 14:58:40","2025-05-17 15:30:40",10780,1935,91,2153,28,Cash,4,892,Paid,17,5,2025,32,14,5
2334,"2024-09-05 13:41:41","2024-09-05 14:58:41",16998,1890,20,2571,57,Wallet,4,909,Paid,5,9,2024,77,13,3
2335,"2025-06-28 20:51:25","2025-06-28 22:09:25",6321,1905,20,3003,57,UPI,3,661,Paid,28,6,2025,78,20,5
2336,"2024-09-30 12:05:06","2024-09-30 12:33:06",12538,1248,259,1018,0,Wallet,5,1066,Complimentary,30,9,2024,28,12,0
2337,"2025-06-11 00:51:32","2025-06-11 01:49:32",9740,1808,69,1766,47,Card,5,897,Paid,11,6,2025,58,0,2
2338,"2024-11-26 10:53:43","2024-11-26 12:20:43",19017,1995,64,3839,54,Wallet,3,613,Paid,26,11,2024,87,10,1
2339,"2024-07-12 03:18:22","2024-07-12 04:01:22",529,1131,33,3550,23,UPI,1,231,Paid,12,7,2024,43,3,4
2340,"2025-04-17 23:56:53","2025-04-18 00:47:53",19674,1552,24,1604,59,Card,4,1062,Paid,17,4,2025,51,23,3
2341,"2024-08-24 04:38:21","2024-08-24 05:27:21",17382,1837,209,2045,21,UPI,3,743,Paid,24,8,2024,49,4,5
2342,"2025-01-06 02:11:19","2025-01-06 02:40:19",13265,1050,8,1801,24,Wallet,3,872,Paid,6,1,2025,29,2,0
2343,"2024-09-20 05:03:04","2024-09-20 05:36:04",16268,1940,77,4158,46,Cash,5,1244,Paid,20,9,2024,33,5,4
2344,"2024-12-15 23:15:32","2024-12-16 00:09:32",13278,1746,54,4888,32,Card,3,528,Paid,15,12,2024,54,23,6
2345,"2024-08-17 00:44:42","2024-08-17 01:58:42",831,1015,46,378,48,UPI,5,1113,Paid,17,8,2024,74,0,5
2346,"2025-05-06 02:43:17","2025-05-06 03:44:17",8670,1571,211,4703,20,Wallet,5,1019,Paid,6,5,2025,61,2,1
2347,"2024-08-03 09:58:21","2024-08-03 10:23:21",19550,1360,155,31,33,UPI,4,920,Paid,3,8,2024,25,9,5
2348,"2025-06-09 18:45:04","2025-06-09 19:08:04",5575,1045,122,2054,59,UPI,3,919,Paid,9,6,2025,23,18,0
2349,"2025-01-12 18:41:44","2025-01-12 19:13:44",7946,1328,80,2482,48,Card,2,508,Paid,12,1,2025,32,18,6
2350,"2024-12-23 06:05:46","2024-12-23 06:40:46",9366,1386,114,3725,0,Wallet,5,1294,Complimentary,23,12,2024,35,6,0
2351,"2025-04-09 06:10:00","2025-04-09 07:14:00",5490,1647,238,845,0,Wallet,5,1101,Complimentary,9,4,2025,64,6,2
2352,"2025-03-17 03:12:38","2025-03-17 03:59:38",2062,1050,69,3667,52,Cash,3,726,Paid,17,3,2025,47,3,0
2353,"2025-06-23 13:02:02","2025-06-23 13:45:02",12891,1180,223,4738,42,Cash,4,903,Paid,23,6,2025,43,13,0
2354,"2025-05-30 07:50:51","2025-05-30 09:11:51",18252,1680,297,4443,52,Card,2,623,Paid,30,5,2025,81,7,4
2355,"2025-03-27 17:35:57","2025-03-27 17:57:57",16297,1881,232,3407,32,Wallet,2,327,Paid,27,3,2025,22,17,3
2356,"2025-04-01 14:08:41","2025-04-01 15:14:41",14755,1111,180,4720,23,Wallet,5,1201,Paid,1,4,2025,66,14,1
2357,"2025-04-03 10:46:56","2025-04-03 11:25:56",19405,1027,259,185,45,Card,1,243,Paid,3,4,2025,39,10,3
2358,"2025-04-15 17:14:44","2025-04-15 17:35:44",4104,1014,7,2791,0,UPI,5,1059,Complimentary,15,4,2025,21,17,1
2359,"2025-02-16 15:24:35","2025-02-16 16:24:35",11029,1949,58,3297,45,Wallet,5,1270,Paid,16,2,2025,60,15,6
2360,"2025-05-22 06:43:21","2025-05-22 07:03:21",15023,1473,46,2670,29,Wallet,2,417,Paid,22,5,2025,20,6,3
2361,"2024-12-10 21:14:38","2024-12-10 21:55:38",2418,1647,291,1691,54,Card,5,830,Paid,10,12,2024,41,21,1
2362,"2024-11-09 16:48:19","2024-11-09 17:59:19",14307,1014,192,3327,35,Card,2,216,Paid,9,11,2024,71,16,5
2363,"2024-09-30 16:01:50","2024-09-30 17:07:50",1525,1022,220,1535,29,Wallet,2,454,Paid,30,9,2024,66,16,0
2364,"2025-05-08 01:18:14","2025-05-08 02:43:14",6823,1886,247,4103,40,Wallet,1,119,Paid,8,5,2025,85,1,3
2365,"2024-08-12 01:58:29","2024-08-12 03:12:29",331,1191,171,4800,48,UPI,3,655,Paid,12,8,2024,74,1,0
2366,"2024-07-08 04:10:54","2024-07-08 04:48:54",13425,1910,2,4081,0,Cash,1,260,Complimentary,8,7,2024,38,4,0
2367,"2025-04-14 21:42:52","2025-04-14 23:11:52",5383,1909,259,627,46,Card,2,441,Paid,14,4,2025,89,21,0
